Lat,Long,Height,Epoch
37.39597805,-122.1026371,9.835337448,1303686069
37.39592353,-122.1026227,16.17335516,1303686070
37.39590933,-122.102598,38.30768004,1303686071
37.39592115,-122.1026071,44.61720548,1303686072
37.39594335,-122.1026865,32.03671363,1303686073
37.39598092,-122.1027558,32.07122828,1303686074
37.39598241,-122.1027166,34.79959281,1303686075
37.39596193,-122.102664,30.73430276,1303686076
37.39596153,-122.1026683,25.93030493,1303686077
37.39596815,-122.1026481,13.58932304,1303686078
37.39599913,-122.1026217,14.37270706,1303686079
37.3959575,-122.1027059,14.58045359,1303686080
37.39597363,-122.1026051,12.81324408,1303686081
37.3959692,-122.1025524,19.04049254,1303686082
37.39592001,-122.1025459,20.10446446,1303686083
37.39583021,-122.1025204,40.83081375,1303686084
37.39575733,-122.1023909,37.62724965,1303686085
37.39569685,-122.1022245,25.50775748,1303686086
37.39565027,-122.1021082,32.71082919,1303686087
37.3955782,-122.1018986,33.93243558,1303686088
37.39552719,-122.1017929,30.73663537,1303686089
37.39547997,-122.1017274,32.09113186,1303686090
37.3954006,-122.1015139,28.44720276,1303686091
37.39533317,-122.1013281,25.38526158,1303686092
37.39524606,-122.1011525,23.46153124,1303686093
37.39520308,-122.1009775,31.92770746,1303686094
37.39512648,-122.1008083,30.33792355,1303686095
37.39508052,-122.1006632,23.93081977,1303686096
37.3949825,-122.1004395,19.00499788,1303686097
37.39488266,-122.1003279,14.47029139,1303686098
37.39480682,-122.1001262,36.74451768,1303686099
37.39485086,-122.0999139,37.47051387,1303686100
37.39438582,-122.0988083,40.68152917,1303686106
37.3941566,-122.0985214,21.01155442,1303686108
37.39411287,-122.0983155,24.35031393,1303686109
37.3940486,-122.0981864,23.87962525,1303686110
37.39397464,-122.0980114,17.92985526,1303686111
37.39391629,-122.0978248,15.44263233,1303686112
37.39385075,-122.0976628,19.14060683,1303686113
37.39376585,-122.0974925,16.19970104,1303686114
37.3936691,-122.0973292,18.44453476,1303686115
37.39358816,-122.0971833,18.05100331,1303686116
37.3935482,-122.0969824,5.305029872,1303686117
37.39337894,-122.0968947,24.66414016,1303686118
37.39329443,-122.0967972,32.51684702,1303686119
37.39321894,-122.0967155,27.12291076,1303686120
37.39313492,-122.0965704,21.6281769,1303686121
37.39304558,-122.096438,18.79411456,1303686122
37.39297352,-122.0963354,25.50918069,1303686123
37.3927929,-122.0963705,50.23457859,1303686124
37.39273337,-122.0962007,34.28706619,1303686125
37.39260956,-122.0960928,30.65436411,1303686126
37.39254058,-122.095958,22.76551956,1303686127
37.39245734,-122.0958588,21.20967589,1303686128
37.39236495,-122.0957794,23.10963121,1303686129
37.39221848,-122.0957041,29.13048183,1303686130
37.39214659,-122.0956644,36.11617781,1303686131
37.39204053,-122.0955428,34.40617508,1303686132
37.39192893,-122.0954835,32.59165461,1303686133
37.39183445,-122.0953777,26.84155061,1303686134
37.39173731,-122.0952673,24.83398405,1303686135
37.39166596,-122.0952158,21.29130815,1303686136
37.39157535,-122.0951473,28.15774833,1303686137
37.3915549,-122.0950189,43.08182683,1303686138
37.39150601,-122.0948856,43.10784421,1303686139
37.39139195,-122.0947717,39.41192906,1303686140
37.391296,-122.0946675,38.41837787,1303686141
37.39118736,-122.0946159,56.73415636,1303686142
37.39105028,-122.0944881,47.58046811,1303686143
37.39093832,-122.0943866,42.37193832,1303686144
37.39084541,-122.094251,47.46138044,1303686145
37.39074723,-122.0941127,45.35508515,1303686146
37.39061874,-122.0939921,47.14480575,1303686147
37.39052227,-122.0938875,61.44115105,1303686148
37.39037608,-122.0935678,47.42357533,1303686150
37.39040147,-122.0933089,20.26044593,1303686151
37.39032341,-122.0931531,24.42312327,1303686152
37.39025123,-122.0930485,33.32962482,1303686153
37.39025805,-122.0928416,32.02258985,1303686154
37.39024892,-122.0925986,13.47100094,1303686155
37.39003755,-122.0925938,35.62336608,1303686156
37.38988808,-122.0924843,30.93175044,1303686157
37.38978695,-122.0923808,36.68081784,1303686158
37.38971482,-122.0922441,42.53916173,1303686159
37.3896843,-122.092051,32.80467875,1303686160
37.38959448,-122.0919637,50.60251344,1303686161
37.38953733,-122.091765,44.54458902,1303686162
37.38940846,-122.0916359,19.33570431,1303686163
37.38942065,-122.0914742,16.53564398,1303686164
37.38938691,-122.0913002,19.41009533,1303686165
37.38934029,-122.0911469,20.33000642,1303686166
37.38929457,-122.0910041,10.83493809,1303686167
37.38922822,-122.0908927,5.935913915,1303686168
37.38913043,-122.0907606,12.65609925,1303686169
37.38902739,-122.0906246,17.50767337,1303686170
37.38894708,-122.0904171,27.06560809,1303686171
37.38891232,-122.0902953,20.99983098,1303686172
37.38885019,-122.0902042,22.58404289,1303686173
37.38874069,-122.090129,36.76960303,1303686174
37.38874079,-122.0899237,23.41294624,1303686175
37.38872728,-122.0898514,25.95318133,1303686176
37.38862386,-122.0897942,24.86870967,1303686177
37.38859433,-122.0897555,26.68978061,1303686178
37.38855966,-122.089732,23.57113037,1303686179
37.38854454,-122.0896722,31.08778587,1303686180
37.38854812,-122.0896307,30.74336223,1303686181
37.38851844,-122.0896741,40.41252785,1303686182
37.38852632,-122.0896287,38.37245287,1303686183
37.38851559,-122.089541,27.00289958,1303686184
37.3884781,-122.0895442,28.93262729,1303686185
37.38847418,-122.0895899,37.95852362,1303686186
37.38847561,-122.0895651,27.03205546,1303686187
37.38846551,-122.0896231,30.99771665,1303686188
37.38846178,-122.089621,26.58375913,1303686189
37.38844385,-122.0896159,29.9011171,1303686190
37.38842963,-122.0895889,35.1076333,1303686191
37.38841496,-122.0895845,36.55618013,1303686192
37.38842652,-122.0895672,33.7840227,1303686193
37.38843954,-122.0896041,32.17744001,1303686194
37.38841423,-122.0895909,37.31904889,1303686195
37.38838659,-122.0896621,41.97802978,1303686196
37.38840523,-122.0896953,43.99447476,1303686198
37.38839058,-122.089642,39.5858438,1303686199
37.38845554,-122.089527,31.46405022,1303686200
37.38845316,-122.089484,31.26686746,1303686201
37.38843171,-122.089472,30.77053531,1303686202
37.38837796,-122.0894953,32.99292607,1303686203
37.38836207,-122.0894516,30.35524898,1303686204
37.38829796,-122.0893278,23.86219137,1303686205
37.38829848,-122.0892212,27.05011827,1303686206
37.38830791,-122.0890992,23.04327297,1303686207
37.38826975,-122.0890261,19.42825244,1303686208
37.38821013,-122.0889733,18.19703124,1303686209
37.38812749,-122.0888521,22.92251047,1303686210
37.38800132,-122.0886445,33.09736205,1303686211
37.3879305,-122.0885676,28.55985056,1303686212
37.38790181,-122.0883781,26.56921711,1303686213
37.38785618,-122.0883314,25.99637526,1303686214
37.38777598,-122.088179,26.13066679,1303686215
37.38774415,-122.0880028,28.00507628,1303686216
37.38766549,-122.0878585,20.43732464,1303686217
37.38759078,-122.0877384,16.55740033,1303686218
37.38741869,-122.0875821,17.67184199,1303686219
37.38732836,-122.0874799,17.9322246,1303686220
37.38725338,-122.0873547,21.54000479,1303686221
37.38721327,-122.0871619,12.32639655,1303686222
37.38715436,-122.0870375,41.68515622,1303686223
37.38713249,-122.0867965,26.23507348,1303686224
37.38710219,-122.0866407,23.95424116,1303686225
37.38703505,-122.0865328,23.30153086,1303686226
37.38695741,-122.0863809,23.69928952,1303686227
37.38688419,-122.0862553,22.84240913,1303686228
37.38683537,-122.0861617,24.90677392,1303686229
37.38678735,-122.0860352,28.82245718,1303686230
37.38673192,-122.0859508,25.72323194,1303686231
37.38674163,-122.0858114,31.75081613,1303686232
37.38668829,-122.0858009,46.93252253,1303686233
37.38661574,-122.085794,35.79097083,1303686234
37.38667325,-122.0856844,19.91633076,1303686235
37.38662786,-122.0857004,20.94936935,1303686236
37.38654608,-122.085809,42.82361208,1303686237
37.38648871,-122.0859325,70.59969789,1303686238
37.38651524,-122.0859218,64.08197917,1303686239
37.38648011,-122.0861085,90.27496423,1303686241
37.38650269,-122.0860602,97.76875135,1303686242
37.38650214,-122.0860403,93.30563323,1303686243
37.38653856,-122.0859573,90.07103866,1303686244
37.38653478,-122.0859335,73.14258131,1303686245
37.38655183,-122.0859551,72.36131124,1303686246
37.38665344,-122.0858054,44.37016251,1303686247
37.38667514,-122.0857101,18.93554886,1303686249
37.38663602,-122.0856923,12.8460223,1303686250
37.38661685,-122.085773,15.0223587,1303686253
37.3866675,-122.0857018,8.33936742,1303686254
37.38663312,-122.0857289,30.63863674,1303686255
37.38667852,-122.0856213,25.44421093,1303686256
37.3866655,-122.0856104,23.88918014,1303686257
37.38663352,-122.0856468,26.96947004,1303686258
37.38659512,-122.0856013,23.7732909,1303686259
37.3865335,-122.0855989,25.57492417,1303686260
37.38648045,-122.0856067,25.87926459,1303686261
37.38660754,-122.0853832,-4.220987303,1303686262
37.3865172,-122.0853947,19.55996779,1303686263
37.38642446,-122.0854132,32.89432025,1303686264
37.38639907,-122.0853897,32.53834765,1303686265
37.38638751,-122.0853719,32.28467785,1303686266
37.38639677,-122.0853337,27.18010875,1303686267
37.38637674,-122.0852784,24.47157289,1303686268
37.38636607,-122.0852571,32.75114884,1303686269
37.38634863,-122.0851966,26.02386496,1303686270
37.38630607,-122.0851709,27.2309587,1303686271
37.38627771,-122.0850748,29.95520191,1303686272
37.38625526,-122.0850064,34.42326963,1303686273
37.38620699,-122.0849361,41.91928548,1303686274
37.38619535,-122.0848247,56.32455229,1303686275
37.3861159,-122.0847688,52.74143085,1303686276
37.38611844,-122.0846552,71.7096356,1303686277
37.3857759,-122.0845624,25.07730329,1303686282
37.38579185,-122.0843913,3.741009727,1303686289
37.38582209,-122.0843758,12.00101849,1303686292
37.38603742,-122.0842501,32.69274228,1303686296
37.38582831,-122.0844378,22.93426066,1303686300
37.38583688,-122.0844834,32.53121586,1303686301
37.38581328,-122.0844743,23.42584131,1303686302
37.38579609,-122.0844829,22.66932489,1303686303
37.38576795,-122.0844565,11.14864482,1303686304
37.38569292,-122.0845177,15.51614124,1303686305
37.38568104,-122.0845796,17.67262113,1303686306
37.3857194,-122.0845184,12.59768053,1303686307
37.38561618,-122.0846373,15.04113413,1303686308
37.38567721,-122.0845056,1.414753564,1303686309
37.38566568,-122.0845062,-6.875747371,1303686310
37.38568556,-122.0845392,-0.757255395,1303686311
37.38574129,-122.0844721,4.930031229,1303686312
37.3857382,-122.0845282,16.76228627,1303686313
37.38577304,-122.0844825,13.36148797,1303686314
37.38574036,-122.084526,11.34485293,1303686315
37.3857334,-122.0845694,17.09535347,1303686316
37.38577477,-122.084471,9.856934413,1303686317
37.38579395,-122.0844572,15.51422402,1303686318
37.38571745,-122.0846019,22.43845144,1303686320
37.38566706,-122.0846951,24.45134877,1303686321
37.38587053,-122.0845058,56.62178686,1303686324
37.38588487,-122.084478,60.19421902,1303686325
37.3856922,-122.0846031,17.86061921,1303686326
37.38597496,-122.084387,50.99983872,1303686353
37.38599583,-122.0842906,50.93803716,1303686354
37.3857898,-122.0843744,14.88318568,1303686355
37.38594228,-122.0843239,36.85879559,1303686356
37.38588694,-122.0843438,34.65915391,1303686357
37.38588001,-122.084338,30.10085823,1303686358
37.38589966,-122.0843194,26.82198228,1303686359
37.38589284,-122.0843122,23.66837658,1303686361
37.38592003,-122.084271,26.59708026,1303686362
37.38595997,-122.0842764,33.33084483,1303686365
37.38596742,-122.0842756,36.97753052,1303686366
37.38573318,-122.084393,17.97293414,1303686372
37.38570639,-122.0843529,20.45198492,1303686373
37.38576622,-122.0842488,41.22159944,1303686374
37.38574588,-122.0840799,31.68811087,1303686375
37.3856801,-122.0840313,34.29975764,1303686376
37.38565333,-122.083914,38.93134267,1303686377
37.38567092,-122.0836443,23.74391918,1303686378
37.38550156,-122.0837154,44.2686398,1303686379
37.38545451,-122.0836004,45.99852226,1303686380
37.385425,-122.0834566,51.49724385,1303686381
37.38530524,-122.0833459,45.57458708,1303686382
37.38525585,-122.0831557,37.4195333,1303686383
37.38522019,-122.0830189,35.81424112,1303686384
37.38517071,-122.0828094,27.44935298,1303686385
37.38512594,-122.0825957,25.67946672,1303686386
37.38504523,-122.0824935,21.48351227,1303686387
37.38496605,-122.0823353,27.78813562,1303686388
37.38489739,-122.0821615,28.33087301,1303686389
37.38482511,-122.0820119,27.12707735,1303686390
37.3847411,-122.0818991,27.22623348,1303686391
37.38465283,-122.081754,26.60648004,1303686392
37.38461184,-122.0816995,34.28945053,1303686393
37.38451106,-122.0814795,22.86595056,1303686394
37.38439241,-122.0813135,28.16774886,1303686395
37.38429894,-122.0811642,26.27064271,1303686396
37.38423372,-122.0810009,34.8076129,1303686397
37.38418909,-122.0807882,29.88888454,1303686398
37.3840902,-122.0806365,30.71642888,1303686399
37.38400413,-122.0804276,32.35038119,1303686400
37.38391012,-122.0802799,28.931582,1303686401
37.38384371,-122.0801412,27.82384927,1303686402
37.38375803,-122.079985,28.64127691,1303686403
37.38371246,-122.0797791,25.39425796,1303686404
37.38365753,-122.0796095,31.93585299,1303686405
37.38356232,-122.0794908,30.29672513,1303686406
37.38348433,-122.0792404,18.90178249,1303686407
37.38337216,-122.079108,25.78027604,1303686408
37.38323481,-122.0791404,39.0344336,1303686409
37.38322419,-122.0788882,29.36295825,1303686410
37.38314497,-122.0786825,24.52491236,1303686411
37.38307969,-122.0786147,19.87508351,1303686412
37.38304099,-122.0785608,28.71111848,1303686413
37.38296241,-122.0784351,21.11726065,1303686414
37.38292641,-122.078321,20.01426922,1303686415
37.38292192,-122.0782207,25.75488394,1303686416
37.38288986,-122.078107,24.59908386,1303686417
37.38283216,-122.0780888,23.48715319,1303686418
37.38283229,-122.0780194,33.15436041,1303686419
37.38285858,-122.0779279,30.87584131,1303686420
37.38283367,-122.0778931,31.13767344,1303686421
37.38280902,-122.0779085,27.84630955,1303686422
37.38278764,-122.077936,32.10882897,1303686423
37.38277647,-122.0779657,34.17981535,1303686424
37.38282309,-122.0778914,30.51077287,1303686425
37.3827898,-122.077924,36.25598194,1303686426
37.3827699,-122.0780262,40.33830904,1303686427
37.38274941,-122.0779582,38.08644958,1303686428
37.38274153,-122.0779514,30.81947739,1303686429
37.38274722,-122.0778625,26.55495519,1303686430
37.38281954,-122.0777974,25.34679473,1303686431
37.38278996,-122.0778945,24.82927068,1303686432
37.38279801,-122.0778559,25.3048666,1303686433
37.3827908,-122.0778948,20.60723762,1303686434
37.38277408,-122.0778728,23.30837603,1303686435
37.38278395,-122.0778482,21.72222055,1303686436
37.3828006,-122.0779032,23.89030459,1303686437
37.38279519,-122.077863,23.96489051,1303686438
37.38275539,-122.0779,27.45977731,1303686439
37.3827388,-122.0779157,32.568871,1303686443
37.38272969,-122.0779304,35.83448822,1303686444
37.38273093,-122.0778905,28.51435779,1303686445
37.38269608,-122.0779585,25.29449384,1303686446
37.38269486,-122.077926,22.88559855,1303686447
37.38269355,-122.077911,24.23021474,1303686448
37.38270893,-122.0779145,24.49817409,1303686449
37.38271836,-122.0778937,25.8222078,1303686450
37.38274525,-122.0778515,22.07586336,1303686452
37.38277079,-122.0778428,20.00139186,1303686453
37.38278081,-122.0778339,16.72857099,1303686454
37.38272044,-122.0779193,21.18773475,1303686455
37.38273735,-122.0779507,24.15572493,1303686456
37.38275974,-122.0779053,15.03953557,1303686457
37.38270595,-122.0779763,11.22436406,1303686458
37.38271235,-122.0779773,15.90169643,1303686459
37.38267796,-122.0780226,21.41280825,1303686460
37.38264887,-122.0780924,24.903486,1303686461
37.38263248,-122.0781291,30.73607138,1303686462
37.38263039,-122.0781278,28.58750601,1303686463
37.38260512,-122.0781616,32.99516754,1303686464
37.38262005,-122.0781274,25.51915475,1303686465
37.38265152,-122.0780645,36.89251725,1303686466
37.38267266,-122.0780687,48.60658181,1303686467
37.38283144,-122.077821,23.6892716,1303686475
37.38283732,-122.0778056,22.77902871,1303686476
37.38280964,-122.0778654,29.76177022,1303686477
37.38277425,-122.0779485,34.29493428,1303686478
37.38280037,-122.0779402,37.8791907,1303686479
37.38273552,-122.078083,46.57301707,1303686480
37.38279813,-122.0779615,29.94256135,1303686481
37.38281033,-122.0779379,27.51645006,1303686482
37.38280104,-122.0779381,30.20361484,1303686483
37.38280228,-122.0779351,33.51517416,1303686484
37.38276648,-122.0778633,27.86570047,1303686485
37.38272954,-122.0778929,32.67814714,1303686486
37.38276302,-122.0778832,30.79466403,1303686487
37.3827642,-122.0778903,27.91306967,1303686488
37.38272224,-122.0779522,39.86868416,1303686489
37.38274456,-122.0777771,28.55911282,1303686490
37.38274666,-122.0776934,29.00631192,1303686491
37.38277819,-122.077562,26.09214123,1303686492
37.38283109,-122.0775084,27.51850955,1303686493
37.38287114,-122.0774414,26.08112122,1303686494
37.382889,-122.0773729,29.83698923,1303686495
37.38300706,-122.077257,30.5351889,1303686496
37.38313782,-122.077123,19.15648454,1303686498
37.38325072,-122.0770794,20.85622493,1303686499
37.38329969,-122.077084,21.19496767,1303686500
37.38334384,-122.0770331,32.41200844,1303686501
37.38345865,-122.0769669,26.38950817,1303686502
37.38359083,-122.076869,21.58870353,1303686503
37.38369889,-122.0768331,21.6449269,1303686504
37.38368028,-122.0768543,7.55643713,1303686505
37.3837704,-122.076757,8.808538727,1303686506
37.38384176,-122.0766896,13.90915302,1303686507
37.38394463,-122.0765778,12.90400523,1303686508
37.38405513,-122.0765469,18.18120344,1303686509
37.38414694,-122.0765043,12.13366407,1303686510
37.38425919,-122.076368,23.10988039,1303686511
37.38432,-122.0763273,16.88366711,1303686512
37.38442241,-122.0762477,17.57472139,1303686513
37.384508,-122.0761748,19.35541121,1303686514
37.38458793,-122.0761187,20.70346135,1303686515
37.38467768,-122.0760426,22.94589081,1303686516
37.38474354,-122.0759674,22.74139428,1303686517
37.38484552,-122.0758632,23.59673199,1303686518
37.38489073,-122.0757726,31.69919049,1303686519
37.38495746,-122.0758135,26.1948818,1303686520
37.38493074,-122.0758594,19.49364763,1303686521
37.384995,-122.075836,20.34447765,1303686522
37.38500469,-122.0757704,35.99867566,1303686523
37.38501401,-122.0757113,29.28760575,1303686524
37.38504887,-122.0757137,28.45311792,1303686525
37.38509663,-122.0757194,25.30427661,1303686526
37.38512327,-122.0757812,27.04341274,1303686527
37.38518597,-122.0758411,28.39499456,1303686528
37.38525152,-122.0759033,25.31565759,1303686529
37.38527966,-122.076024,30.10177604,1303686530
37.38531328,-122.0760667,24.82209871,1303686531
37.38536812,-122.0761321,21.66092562,1303686532
37.38535108,-122.0762833,16.96918871,1303686533
37.38545755,-122.0763277,30.44978845,1303686534
37.38547439,-122.0763909,25.93932568,1303686535
37.38551343,-122.0764515,29.68776967,1303686536
37.38554523,-122.0765118,22.08751444,1303686537
37.38555545,-122.0765811,23.50387674,1303686538
37.3855778,-122.0766772,26.16995209,1303686539
37.38560465,-122.0767261,24.62641627,1303686540
37.38562452,-122.0767568,22.60028149,1303686541
37.38564731,-122.0768074,23.91200463,1303686542
37.38561511,-122.0768676,22.32749954,1303686543
37.3855722,-122.0769974,31.34505726,1303686544
37.38545504,-122.0770078,28.44012682,1303686545
37.3854289,-122.0771187,28.22157994,1303686546
37.38535959,-122.0771077,29.38779266,1303686547
37.38526006,-122.0771102,30.6437528,1303686548
37.38523744,-122.0771293,23.63360812,1303686549
37.38518584,-122.0772081,17.82234764,1303686550
37.38509087,-122.0772596,17.11983388,1303686551
37.38492832,-122.0773792,31.23258906,1303686552
37.38486769,-122.0774473,25.34289129,1303686553
37.38479437,-122.0774681,22.15109161,1303686554
37.38466401,-122.0775754,20.82105818,1303686555
37.38458242,-122.0776205,21.9581659,1303686556
37.38448749,-122.077622,22.79274243,1303686557
37.38445639,-122.0776771,22.71843994,1303686558
37.38436463,-122.0777899,27.12927888,1303686559
37.38429658,-122.0778863,29.56438277,1303686560
37.38424193,-122.0779188,33.4899051,1303686561
37.38411465,-122.07794,31.70604421,1303686562
37.38401913,-122.0780049,29.59043742,1303686563
37.38393108,-122.0780836,23.67444669,1303686564
37.38386099,-122.078151,21.51289436,1303686565
37.38372823,-122.0782111,18.82140972,1303686566
37.38361321,-122.0782902,29.32495678,1303686568
37.38354981,-122.0783449,32.90835907,1303686569
37.38346498,-122.0783663,36.82942914,1303686570
37.38344823,-122.0784271,29.25408481,1303686571
37.3834114,-122.0784703,30.53573502,1303686572
37.38340085,-122.0784957,29.62493592,1303686573
37.38335804,-122.0785468,38.98594819,1303686574
37.38336065,-122.0785699,36.2927208,1303686575
37.38333846,-122.0786169,40.21838891,1303686576
37.38336927,-122.0786273,28.63454615,1303686577
37.38339136,-122.0787418,39.37879374,1303686578
37.38338221,-122.0788514,33.77675614,1303686579
37.38345923,-122.0789586,34.40463342,1303686580
37.38349134,-122.0790255,22.61142563,1303686581
37.38353913,-122.0791252,26.22589571,1303686582
37.38362119,-122.0792822,29.20630524,1303686583
37.38370489,-122.0794435,34.35874235,1303686584
37.38380206,-122.0795983,35.9821389,1303686585
37.38387381,-122.0797276,36.02612811,1303686586
37.38394359,-122.079893,30.67171327,1303686587
37.38393701,-122.0801068,20.8701991,1303686588
37.38410113,-122.0802591,30.52254614,1303686589
37.38415404,-122.0804066,26.47243261,1303686590
37.38423243,-122.0805757,24.85496082,1303686591
37.38431133,-122.0807482,25.98671371,1303686592
37.38436869,-122.0809031,23.77628362,1303686593
37.38443396,-122.0810984,27.45732574,1303686594
37.38450978,-122.0812192,18.43612365,1303686595
37.38459058,-122.08138,17.58762277,1303686596
37.3846549,-122.0814996,19.00726332,1303686597
37.38474744,-122.0816569,19.22449726,1303686598
37.38480597,-122.0818152,17.70783643,1303686599
37.38486414,-122.081947,23.32362945,1303686600
37.38493118,-122.0820826,22.30761597,1303686601
37.38500027,-122.0822013,21.89109988,1303686602
37.38503864,-122.0822705,17.11489677,1303686603
37.38505111,-122.0823428,18.06312187,1303686604
37.38510445,-122.0824243,17.98047863,1303686605
37.38512988,-122.0824649,18.9213038,1303686606
37.38516011,-122.082513,23.09666699,1303686607
37.38518731,-122.0825002,18.12613812,1303686608
37.38518389,-122.0825328,19.87705259,1303686609
37.38516857,-122.0825683,21.83259783,1303686610
37.38512462,-122.0826402,25.98333802,1303686611
37.38524238,-122.0824798,33.40665583,1303686612
37.38527401,-122.08256,30.02492808,1303686626
37.38529494,-122.0826153,31.22805064,1303686627
37.38533995,-122.0827183,34.89365094,1303686628
37.38540478,-122.0828258,37.78301015,1303686629
37.38543853,-122.0829393,37.97179716,1303686630
37.38547853,-122.0830407,35.62203545,1303686631
37.38571977,-122.0836816,23.04823817,1303686636
37.38579462,-122.0838302,20.01561194,1303686637
37.38589026,-122.0839525,32.61375379,1303686638
37.38593303,-122.0840504,26.58896267,1303686639
37.38601482,-122.084249,29.13978409,1303686640
37.38617865,-122.0845919,41.82438124,1303686642
37.38624581,-122.0847734,47.6082608,1303686643
37.3863118,-122.08497,49.20979185,1303686644
37.38633553,-122.0851408,38.01935363,1303686645
37.38642944,-122.0851992,23.99236373,1303686646
37.38650704,-122.0853137,17.53574006,1303686647
37.38660143,-122.0854126,13.9438578,1303686648
37.38667303,-122.085581,17.65066203,1303686649
37.38675913,-122.0856522,10.3139933,1303686650
37.3868586,-122.0858231,17.72514399,1303686651
37.38698334,-122.0858609,26.68958649,1303686652
37.38702221,-122.0860701,39.83197836,1303686653
37.38711688,-122.0863993,27.08226997,1303686655
37.38713321,-122.0865476,18.64062528,1303686656
37.3872195,-122.0867032,21.58346842,1303686657
37.38729479,-122.0868108,20.21448705,1303686658
37.38734353,-122.0869628,19.05238972,1303686659
37.38740423,-122.087123,23.32370819,1303686660
37.38751686,-122.0872587,39.45919484,1303686661
37.38760499,-122.0873282,32.33663151,1303686662
37.38755968,-122.0873933,18.55532582,1303686663
37.38757413,-122.0874916,19.32852929,1303686664
37.38756573,-122.0875717,24.0503176,1303686665
37.3876019,-122.0876304,27.62006405,1303686666
37.38763917,-122.0876308,28.13739016,1303686667
37.38762684,-122.0876558,28.2758099,1303686668
37.38766636,-122.0876342,21.96001816,1303686669
37.3876643,-122.087652,23.0547748,1303686670
37.38767369,-122.0876567,23.74135869,1303686671
37.38770621,-122.0876374,27.24872784,1303686672
37.38768793,-122.0876288,26.7457692,1303686673
37.3875588,-122.0876021,-4.948971186,1303686674
37.38751765,-122.0875946,-9.000823311,1303686675
37.3873694,-122.0875983,-19.34030235,1303686676
37.38749908,-122.0875906,-2.85503063,1303686677
37.38749045,-122.0876164,-2.462199526,1303686678
37.38752308,-122.0876197,0.765157095,1303686679
37.3875755,-122.087624,5.050848209,1303686680
37.38758312,-122.0876159,2.210789447,1303686681
37.38754564,-122.087606,-6.320310955,1303686682
37.387582,-122.08762,-0.835808166,1303686683
37.38760812,-122.0876471,8.431024581,1303686684
37.38760803,-122.0876625,14.89168971,1303686685
37.38759456,-122.0876585,17.10033029,1303686686
37.38766604,-122.087678,26.8010772,1303686687
37.38761911,-122.087723,25.02602615,1303686688
37.38764994,-122.0877158,21.63241004,1303686689
37.38764702,-122.0876758,31.02315662,1303686690
37.38766362,-122.0876972,30.60216334,1303686691
37.38766387,-122.0876217,31.36147734,1303686692
37.38765067,-122.0876431,24.06383074,1303686693
37.3876163,-122.0876588,22.71195835,1303686694
37.38756671,-122.0876127,20.97862605,1303686695
37.38759682,-122.0875799,20.6406833,1303686696
37.38757057,-122.0876031,21.35257813,1303686697
37.3874924,-122.0875997,11.88873054,1303686698
37.3875479,-122.087627,23.66748524,1303686699
37.3875122,-122.0877014,20.15848637,1303686700
37.3874785,-122.0877007,13.41380608,1303686701
37.38764053,-122.0877111,42.97532647,1303686702
37.3876378,-122.0876817,44.36581174,1303686703
37.38763714,-122.0877091,25.31562922,1303686704
37.38774339,-122.0875993,62.231923,1303686705
37.38772739,-122.0875962,57.8236165,1303686706
37.38770336,-122.0875849,42.85563232,1303686707
