collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39583729,-122.1029289,58.29,292,1.6,0,1.18,316.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39583087,-122.1029154,58.32,293,2.1,0,1.13,331.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39582422,-122.1029068,58.35,294,2.1,0,0.72,343.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39582048,-122.1029034,58.36,295,2.1,0,0.21,348.6
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39582018,-122.1029033,58.36,296,2.1,0,0,349.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39582023,-122.1029035,58.36,297,1.3,0,0,349.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39582036,-122.1029038,58.37,298,0.9,0,0.1,349
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39582465,-122.1029067,58.37,299,1.8,0,0.98,345.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39583615,-122.1029111,58.34,300,1.8,0,1.65,345.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39585173,-122.1029117,58.32,301,1.8,0,1.8,354
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39586779,-122.1029057,58.31,302,3.6,0,2.06,9.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39588451,-122.1028899,58.31,303,2.9,0,2.57,29.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39589817,-122.1028647,58.32,304,2.9,0,2.78,50.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39590856,-122.1028365,58.33,305,4.3,0,2.73,61.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39591853,-122.102809,58.33,306,61.5,0,2.57,64.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39592848,-122.1027869,58.32,307,61.6,0,1.75,61.6
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39593554,-122.1027742,58.3,308,61.7,0,1.08,58.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39594116,-122.102765,58.26,309,16.5,0,1.13,56.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39594879,-122.1027505,58.19,310,2.4,0,1.9,57.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3959553,-122.1027278,58.16,311,2.4,0,2.37,66.6
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39595755,-122.1026989,58.19,312,2.4,0,2.83,79.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39595379,-122.1026662,58.24,313,2.4,0,3.09,95.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39594396,-122.1026301,58.29,314,2.5,0,3.81,106.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3959301,-122.1025879,58.32,315,2,0,4.12,112.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39591437,-122.1025481,58.33,316,2.6,0,3.81,115.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39589852,-122.1025112,58.33,317,2.6,0,3.81,117.6
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39588121,-122.1024716,58.33,318,3.2,0,4.27,118.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39586065,-122.1024244,58.35,319,8.9,0,5.45,118.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39583399,-122.1023641,58.35,320,8.9,0,6.74,118.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39580207,-122.1022935,58.33,321,8.9,0,7.61,119.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39576623,-122.1022145,58.35,322,655.3,0,8.54,119.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3957263,-122.1021258,58.38,323,10.9,0,9.52,119
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39568247,-122.1020275,58.4,324,10.9,0,10.44,119
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39563504,-122.1019204,58.33,325,3.5,0,11.27,118.6
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39558554,-122.1018069,58.29,326,10.8,0,11.73,118.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39553445,-122.1016885,58.28,327,5.2,0,12.19,118.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39548118,-122.1015653,58.23,328,0,0,12.71,118.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39542526,-122.1014364,58.19,329,0,0,13.32,118.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39536716,-122.1013023,58.15,330,0,0,13.74,118.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39530786,-122.1011657,58.08,331,0,0,13.74,118.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39524931,-122.1010306,58.05,332,0,0,13.48,118.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39519136,-122.1008979,58,333,2.8,0,13.48,118.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39513241,-122.1007633,57.93,334,1.6,0,13.68,118.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39507376,-122.1006284,57.83,335,1.6,0,13.53,118.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39501569,-122.1004957,57.82,336,129.5,0,13.22,118.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39495892,-122.1003665,57.83,337,129.7,0,12.91,118.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39490306,-122.100241,57.84,338,0,0,12.55,119.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39484816,-122.1001191,57.83,339,0,0,12.24,119.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39479506,-122.0999999,57.85,340,0,0,11.94,118.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39474361,-122.0998824,57.87,341,0,0,11.83,118.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39469248,-122.0997651,57.84,342,0,0,11.83,118.6
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39464154,-122.099649,57.81,343,0,0,11.57,118.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39459141,-122.0995363,57.76,344,0,0,11.27,118.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39454323,-122.0994264,57.7,345,3.5,0,10.96,118.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39449701,-122.0993193,57.68,346,3.5,0,10.55,118.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39445273,-122.0992171,57.66,347,0,0,9.98,118.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39441132,-122.0991228,57.7,348,0,0,9.21,118.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.394372,-122.0990345,57.71,349,0,0,8.64,119.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3943355,-122.0989532,57.71,350,0,0,7.97,119.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39430221,-122.0988771,57.73,351,2.5,0,7.31,118.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39427255,-122.098809,57.71,352,3,0,6.38,118.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39424748,-122.0987506,57.72,353,2.8,0,5.35,118.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39422704,-122.0987034,57.72,354,2.8,0,4.32,118.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39421047,-122.0986647,57.73,355,2.6,0,3.29,118.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39419952,-122.0986388,57.73,356,2.6,0,2.01,118
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39419327,-122.098624,57.73,357,1,0,0.98,117.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39419066,-122.0986178,57.73,358,1,0,0.31,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39419011,-122.0986165,57.73,359,1,0,0,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39418971,-122.0986155,57.74,360,1,0,0.15,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39418879,-122.0986133,57.73,361,1,0,0.21,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39418792,-122.0986113,57.73,362,1,0,0.15,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39418733,-122.0986099,57.73,363,1,0,0.1,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39418714,-122.0986095,57.73,364,1,0,0,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39418713,-122.0986095,57.73,365,1,0,0,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39418713,-122.0986095,57.73,366,1,0,0,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39418713,-122.0986095,57.73,367,1,0,0,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39418701,-122.0986092,57.73,368,1,0,0.21,117.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39418441,-122.0986031,57.74,369,1,0,1.18,117.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39417622,-122.0985849,57.75,370,1.1,0,2.62,118.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39416082,-122.0985509,57.76,371,1.1,0,4.27,119.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39413858,-122.0985013,57.77,372,1.2,0,5.86,119.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39410992,-122.0984373,57.78,373,1.2,0,7.15,119.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3940761,-122.0983617,57.84,374,2.3,0,8.18,119.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39403794,-122.0982753,57.93,375,1.7,0,9.31,119
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39399514,-122.0981785,57.98,376,1,0,10.29,118.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39394727,-122.0980723,57.92,377,1,0,11.32,119.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39389434,-122.0979573,57.93,378,1.6,0,12.09,120.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39383732,-122.0978369,58,379,4.2,0,12.66,121
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3937758,-122.097713,58.03,380,10.4,0,13.12,122.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39371099,-122.0975888,58.08,381,10.4,0,13.12,123.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39364458,-122.0974674,58.13,382,10.4,0,13.02,124.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39357579,-122.0973467,58.18,383,10.4,0,13.32,126
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39350274,-122.0972255,58.24,384,520.8,0,13.58,127.6
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39342586,-122.0971047,58.28,385,4,0,13.79,129.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39334612,-122.0969854,58.33,386,514.29,0,13.74,130.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39326485,-122.0968701,58.41,387,10.4,0,13.43,131.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39318391,-122.0967606,58.51,388,10.4,0,12.96,133.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39310411,-122.0966575,58.6,389,3.6,0,12.5,134.6
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39302506,-122.0965607,58.69,390,3.6,0,12.04,136
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39294798,-122.0964698,58.76,391,3.6,0,11.32,136.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39287618,-122.0963878,58.87,392,4,0,10.34,137.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39280859,-122.0963132,59,393,2.1,0,9.72,138.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39274331,-122.0962426,59.13,394,2.1,0,9.41,139.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3926799,-122.0961743,59.23,395,2.2,0,9.16,139.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39261815,-122.0961088,59.36,396,3,0,8.75,139.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39256181,-122.0960507,59.45,397,10.4,0,7.25,140.6
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39251478,-122.0960043,59.52,398,10.4,0,6.17,142.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39247291,-122.0959645,59.57,399,2.7,0,5.45,142.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39243534,-122.0959287,59.62,400,3.1,0,5.09,142.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39239889,-122.0958942,59.67,401,3.2,0,5.2,143.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3923594,-122.0958576,59.71,402,3.2,0,5.71,143.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3923157,-122.0958172,59.76,403,3.2,0,6.38,143.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39226506,-122.0957709,59.85,404,3.2,0,7.56,144.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3922067,-122.0957184,59.93,405,1.5,0,8.33,144.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39214246,-122.0956614,59.98,406,1.5,0,9.16,144.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39207183,-122.0955999,60.02,407,1.6,0,9.93,145.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39199548,-122.0955335,60.09,408,2.9,0,10.7,145.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39191406,-122.0954629,60.16,409,2.9,0,11.27,145.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39183062,-122.0953902,60.28,410,2.9,0,11.21,145.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39174877,-122.0953187,60.32,411,2.2,0,10.96,145.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39166906,-122.0952486,60.4,412,1.5,0,10.75,144.6
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39158992,-122.0951755,60.46,413,1.6,0,11.06,142.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39151062,-122.0950979,60.53,414,1.7,0,11.32,141.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3914301,-122.0950152,60.58,415,1.7,0,11.78,140.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39134882,-122.0949271,60.62,416,10.5,0,11.83,138.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39127484,-122.094842,60.65,417,10.5,0,10.29,136.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39121395,-122.0947687,60.7,418,10.5,0,8.44,135.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39116615,-122.094709,60.78,419,429.4,0,6.53,134.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39113141,-122.0946643,60.86,420,0,0,4.53,134.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39110937,-122.0946356,60.89,421,0,0,2.68,133.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39109505,-122.0946167,60.92,422,0,0,2.06,133.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39108275,-122.0946004,60.93,423,5.7,0,1.95,133.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39107082,-122.0945844,60.95,424,5.7,0,2.01,133.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3910572,-122.0945659,60.97,425,3.7,0,2.68,133
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39103517,-122.0945361,60.99,426,3.7,0,4.63,132.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39100043,-122.0944888,61.03,427,3.1,0,6.69,132.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3909544,-122.0944249,61.09,428,6.2,0,8.49,131.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39090029,-122.0943482,61.15,429,2.3,0,9.67,131.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39083985,-122.0942592,61.21,430,13.2,0,10.91,130
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39077466,-122.0941593,61.29,431,13.2,0,11.94,129
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39070493,-122.0940498,61.34,432,167.3,0,12.76,128.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39063422,-122.0939354,61.45,433,0,0,12.71,127.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.390566,-122.0938212,61.52,434,0,0,12.66,126.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39049832,-122.0937033,61.59,435,395.6,0,13.12,125.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3904307,-122.0935802,61.66,436,7.5,0,13.17,124.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39036557,-122.0934579,61.75,437,0,0,12.81,123.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39030301,-122.0933381,61.78,438,0,0,12.66,122.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39024034,-122.0932155,61.8,439,0,0,13.17,122.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39017635,-122.0930873,61.81,440,0,0,13.53,121.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39011201,-122.0929576,61.83,441,206.6,0,13.48,121.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.39004849,-122.0928289,61.89,442,0,0,13.43,121.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38998383,-122.0926982,61.97,443,0,0,13.89,121.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38991715,-122.0925635,62.03,444,0,0,14.15,121.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38984964,-122.092427,62.12,445,0,0,14.4,121.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38978033,-122.0922874,62.2,446,0,0,14.71,121.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3897097,-122.0921456,62.25,447,2.7,0,14.87,121.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38963845,-122.0920034,62.34,448,1.6,0,14.87,122.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38956683,-122.0918604,62.43,449,3.6,0,15.07,121.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38949478,-122.0917152,62.5,450,367.4,0,15.12,121.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38942363,-122.0915712,62.55,451,365.7,0,14.87,121.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38935275,-122.0914294,62.58,452,363.9,0,14.76,122.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38928245,-122.0912895,62.61,453,5.5,0,14.51,122
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38921376,-122.0911521,62.64,454,32.8,0,14.2,121.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38914709,-122.0910173,62.64,455,32.8,0,13.89,121.5
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38908253,-122.0908846,62.66,456,0,0,13.68,121.2
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38901796,-122.0907522,62.64,457,0,0,13.79,121.7
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38895235,-122.0906204,62.68,458,0,0,13.68,121.9
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38888795,-122.0904906,62.68,459,0,0,13.32,121.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.3888261,-122.0903656,62.68,460,0,0,12.81,121.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38876558,-122.0902446,62.66,461,0,0,12.5,122.1
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38870611,-122.090128,62.66,462,0,0,11.99,122.8
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38864881,-122.090019,62.67,463,156.5,0,11.06,123.4
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38859666,-122.0899205,62.65,464,156.8,0,9.88,123.3
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38855073,-122.0898325,62.65,465,10.7,0,8.75,123
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38850972,-122.0897536,62.64,466,0,0,8.03,123
2021-04-28-US-MTV-1,SamsungS20Ultra,1.30368E+12,37.38847207,-122.0896815,62.62,467,0,0,7.2,123.2
