collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2021-01-05-US-SVL-1,Mi8,1293916406000,37.3796046983,-122.0716701933,69.13,284.00,1.10,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916407000,37.3796046983,-122.0716701933,69.13,285.00,1.10,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916408000,37.3796047033,-122.0716701833,69.13,286.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916409000,37.3796047167,-122.0716701633,69.14,287.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916410000,37.3796052633,-122.0716696283,69.14,288.00,0.80,0.00,0.31,37.20
2021-01-05-US-SVL-1,Mi8,1293916411000,37.3796074183,-122.0716675717,69.15,289.00,0.80,0.00,0.15,37.20
2021-01-05-US-SVL-1,Mi8,1293916412000,37.3796075900,-122.0716673967,69.15,290.00,1.00,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916413000,37.3796075900,-122.0716673967,69.15,291.00,1.00,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916414000,37.3796075900,-122.0716673967,69.15,292.00,1.10,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916415000,37.3796075933,-122.0716673950,69.15,293.00,1.10,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916416000,37.3796075933,-122.0716673950,69.15,294.00,1.10,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916417000,37.3796075933,-122.0716673950,69.15,295.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916418000,37.3796075933,-122.0716673950,69.15,296.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916419000,37.3796075933,-122.0716673950,69.15,297.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916420000,37.3796075933,-122.0716673950,69.15,298.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916421000,37.3796075933,-122.0716673950,69.15,299.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916422000,37.3796075933,-122.0716673950,69.15,300.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916423000,37.3796075933,-122.0716673950,69.15,301.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916424000,37.3796075933,-122.0716673950,69.15,302.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916425000,37.3796075933,-122.0716673950,69.15,303.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916426000,37.3796075933,-122.0716673950,69.15,304.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916427000,37.3796075933,-122.0716673950,69.15,305.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916428000,37.3796075933,-122.0716673950,69.15,306.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916429000,37.3796075933,-122.0716673950,69.15,307.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916430000,37.3796075933,-122.0716673950,69.15,308.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916431000,37.3796075933,-122.0716673950,69.15,309.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916432000,37.3796075933,-122.0716673950,69.15,310.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916433000,37.3796075933,-122.0716673950,69.15,311.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916434000,37.3796075933,-122.0716673950,69.15,312.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916435000,37.3796075933,-122.0716673950,69.15,313.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916436000,37.3796075933,-122.0716673950,69.15,314.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916437000,37.3796075933,-122.0716673950,69.15,315.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916438000,37.3796075933,-122.0716673950,69.15,316.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916439000,37.3796075933,-122.0716673950,69.15,317.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916440000,37.3796075933,-122.0716673950,69.15,318.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916441000,37.3796075933,-122.0716673950,69.15,319.00,0.80,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916442000,37.3796075933,-122.0716673950,69.15,320.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916443000,37.3796075933,-122.0716673950,69.15,321.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916444000,37.3796075933,-122.0716673950,69.15,322.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916445000,37.3796075867,-122.0716673850,69.15,323.00,0.90,0.00,0.00,37.20
2021-01-05-US-SVL-1,Mi8,1293916446000,37.3796075817,-122.0716673567,69.16,324.00,0.90,0.00,0.05,37.20
2021-01-05-US-SVL-1,Mi8,1293916447000,37.3796105017,-122.0716644233,69.16,325.00,0.90,0.00,0.82,37.50
2021-01-05-US-SVL-1,Mi8,1293916448000,37.3796203517,-122.0716496217,69.10,326.00,0.90,0.00,2.68,45.90
2021-01-05-US-SVL-1,Mi8,1293916449000,37.3796279850,-122.0716153483,69.19,327.00,1.60,0.00,3.86,70.70
2021-01-05-US-SVL-1,Mi8,1293916450000,37.3796211267,-122.0715653517,69.29,328.00,2.20,0.00,5.30,99.70
2021-01-05-US-SVL-1,Mi8,1293916451000,37.3795984633,-122.0715022833,69.34,329.00,2.60,0.00,7.10,114.90
2021-01-05-US-SVL-1,Mi8,1293916452000,37.3795655517,-122.0714225117,69.42,330.00,6.70,0.00,8.75,117.70
2021-01-05-US-SVL-1,Mi8,1293916453000,37.3795257800,-122.0713293967,69.50,331.00,4.00,0.00,9.98,117.80
2021-01-05-US-SVL-1,Mi8,1293916454000,37.3794811683,-122.0712231650,69.58,332.00,4.40,0.00,11.27,117.60
2021-01-05-US-SVL-1,Mi8,1293916455000,37.3794313667,-122.0711042083,69.67,333.00,4.40,0.00,12.45,117.60
2021-01-05-US-SVL-1,Mi8,1293916456000,37.3793766383,-122.0709747317,69.76,334.00,4.40,0.00,13.43,118.00
2021-01-05-US-SVL-1,Mi8,1293916457000,37.3793179533,-122.0708380933,69.85,335.00,4.40,0.00,14.04,118.30
2021-01-05-US-SVL-1,Mi8,1293916458000,37.3792568650,-122.0706969467,70.01,336.00,4.40,0.00,14.35,118.40
2021-01-05-US-SVL-1,Mi8,1293916459000,37.3791948067,-122.0705547033,70.23,337.00,4.00,0.00,14.25,118.60
2021-01-05-US-SVL-1,Mi8,1293916460000,37.3791348950,-122.0704145467,70.45,338.00,4.00,0.00,13.84,117.80
2021-01-05-US-SVL-1,Mi8,1293916461000,37.3790783333,-122.0702778833,70.68,339.00,4.00,0.00,13.38,117.10
2021-01-05-US-SVL-1,Mi8,1293916462000,37.3790244967,-122.0701454867,70.93,340.00,4.00,0.00,12.96,117.10
2021-01-05-US-SVL-1,Mi8,1293916463000,37.3789706483,-122.0700144117,71.12,341.00,4.00,0.00,13.22,117.30
2021-01-05-US-SVL-1,Mi8,1293916464000,37.3789146350,-122.0698790333,71.31,342.00,4.00,0.00,13.74,117.40
2021-01-05-US-SVL-1,Mi8,1293916465000,37.3788566517,-122.0697386683,71.43,343.00,4.00,0.00,14.20,117.40
2021-01-05-US-SVL-1,Mi8,1293916466000,37.3787968217,-122.0695942367,71.57,344.00,2.30,0.00,14.51,117.60
2021-01-05-US-SVL-1,Mi8,1293916467000,37.3787359017,-122.0694504933,71.70,345.00,4.00,0.00,14.25,118.20
2021-01-05-US-SVL-1,Mi8,1293916468000,37.3786766500,-122.0693128283,71.88,346.00,4.00,0.00,13.27,118.30
2021-01-05-US-SVL-1,Mi8,1293916469000,37.3786229067,-122.0691892067,72.16,347.00,2.50,0.00,11.57,118.70
2021-01-05-US-SVL-1,Mi8,1293916470000,37.3785750750,-122.0690807950,72.45,348.00,2.00,0.00,10.44,119.00
2021-01-05-US-SVL-1,Mi8,1293916471000,37.3785317950,-122.0689839567,72.70,349.00,1.30,0.00,9.21,119.30
2021-01-05-US-SVL-1,Mi8,1293916472000,37.3784911567,-122.0689003117,72.88,350.00,1.30,0.00,8.13,123.10
2021-01-05-US-SVL-1,Mi8,1293916473000,37.3784468817,-122.0688371750,73.00,351.00,1.10,0.00,6.89,135.40
2021-01-05-US-SVL-1,Mi8,1293916474000,37.3783978650,-122.0688020050,73.08,352.00,1.10,0.00,6.02,155.30
2021-01-05-US-SVL-1,Mi8,1293916475000,37.3783470150,-122.0687982450,73.08,353.00,1.10,0.00,5.61,181.20
2021-01-05-US-SVL-1,Mi8,1293916476000,37.3782976250,-122.0688210533,73.01,354.00,1.10,0.00,6.69,202.50
2021-01-05-US-SVL-1,Mi8,1293916477000,37.3782370417,-122.0688632083,72.87,355.00,1.00,0.00,8.75,208.90
2021-01-05-US-SVL-1,Mi8,1293916478000,37.3781613283,-122.0689137350,72.75,356.00,1.00,0.00,10.19,207.20
2021-01-05-US-SVL-1,Mi8,1293916479000,37.3780721100,-122.0689617583,72.61,357.00,1.60,0.00,11.27,200.80
2021-01-05-US-SVL-1,Mi8,1293916480000,37.3779692100,-122.0689948183,72.45,358.00,1.60,0.00,12.30,190.60
2021-01-05-US-SVL-1,Mi8,1293916481000,37.3778545133,-122.0690034583,72.26,359.00,1.60,0.00,13.12,179.70
2021-01-05-US-SVL-1,Mi8,1293916482000,37.3777332633,-122.0689866933,72.10,360.00,1.80,0.00,13.89,170.10
2021-01-05-US-SVL-1,Mi8,1293916483000,37.3776098600,-122.0689413383,71.89,361.00,1.20,0.00,14.61,159.70
2021-01-05-US-SVL-1,Mi8,1293916484000,37.3774890317,-122.0688663567,71.60,362.00,1.20,0.00,15.28,150.00
2021-01-05-US-SVL-1,Mi8,1293916485000,37.3773722150,-122.0687677983,71.40,363.00,1.20,0.00,15.95,143.80
2021-01-05-US-SVL-1,Mi8,1293916486000,37.3772569333,-122.0686535833,71.07,364.00,1.20,0.00,16.62,139.90
2021-01-05-US-SVL-1,Mi8,1293916487000,37.3771423533,-122.0685293450,70.75,365.00,1.10,0.00,16.93,138.80
2021-01-05-US-SVL-1,Mi8,1293916488000,37.3770251233,-122.0684056700,70.50,366.00,1.40,0.00,17.13,140.80
2021-01-05-US-SVL-1,Mi8,1293916489000,37.3768987683,-122.0682908950,70.27,367.00,2.00,0.00,17.54,146.50
2021-01-05-US-SVL-1,Mi8,1293916490000,37.3767591333,-122.0681961217,70.34,368.00,2.00,0.00,17.80,155.10
2021-01-05-US-SVL-1,Mi8,1293916491000,37.3766079517,-122.0681267500,70.56,369.00,2.10,0.00,18.11,163.00
2021-01-05-US-SVL-1,Mi8,1293916492000,37.3764470083,-122.0680812900,70.92,370.00,2.10,0.00,18.67,170.60
2021-01-05-US-SVL-1,Mi8,1293916493000,37.3762772317,-122.0680595483,71.42,371.00,1.40,0.00,19.24,176.40
2021-01-05-US-SVL-1,Mi8,1293916494000,37.3761007233,-122.0680536250,71.98,372.00,1.40,0.00,20.01,179.40
2021-01-05-US-SVL-1,Mi8,1293916495000,37.3759171733,-122.0680545583,72.61,373.00,0.80,0.00,20.73,181.10
2021-01-05-US-SVL-1,Mi8,1293916496000,37.3757272650,-122.0680624950,73.24,374.00,1.00,0.00,21.45,182.30
2021-01-05-US-SVL-1,Mi8,1293916497000,37.3755320067,-122.0680727050,73.90,375.00,1.80,0.00,21.97,182.30
2021-01-05-US-SVL-1,Mi8,1293916498000,37.3753311417,-122.0680805117,74.49,376.00,1.80,0.00,22.58,181.30
2021-01-05-US-SVL-1,Mi8,1293916499000,37.3751248900,-122.0680843500,74.90,377.00,1.80,0.00,23.15,180.50
2021-01-05-US-SVL-1,Mi8,1293916500000,37.3749128267,-122.0680843167,75.25,378.00,1.80,0.00,23.92,179.40
2021-01-05-US-SVL-1,Mi8,1293916501000,37.3746948200,-122.0680772667,75.57,379.00,1.20,0.00,24.44,177.70
2021-01-05-US-SVL-1,Mi8,1293916502000,37.3744725600,-122.0680610633,75.91,380.00,1.80,0.00,24.90,175.70
2021-01-05-US-SVL-1,Mi8,1293916503000,37.3742480933,-122.0680332500,76.19,381.00,1.80,0.00,25.10,173.30
2021-01-05-US-SVL-1,Mi8,1293916504000,37.3740224867,-122.0679946900,76.45,382.00,1.80,0.00,25.41,171.20
2021-01-05-US-SVL-1,Mi8,1293916505000,37.3737964900,-122.0679443167,76.69,383.00,1.80,0.00,25.52,168.50
2021-01-05-US-SVL-1,Mi8,1293916506000,37.3735721417,-122.0678805717,76.86,384.00,1.80,0.00,25.57,166.10
2021-01-05-US-SVL-1,Mi8,1293916507000,37.3733492433,-122.0678045450,77.01,385.00,1.90,0.00,25.72,163.70
2021-01-05-US-SVL-1,Mi8,1293916508000,37.3731274517,-122.0677169533,77.12,386.00,4.00,0.00,25.93,161.50
2021-01-05-US-SVL-1,Mi8,1293916509000,37.3729065883,-122.0676180033,77.20,387.00,4.00,0.00,26.13,159.20
2021-01-05-US-SVL-1,Mi8,1293916510000,37.3726870517,-122.0675069317,77.27,388.00,4.00,0.00,26.44,156.90
2021-01-05-US-SVL-1,Mi8,1293916511000,37.3724680767,-122.0673841067,77.20,389.00,2.20,0.00,26.80,155.00
2021-01-05-US-SVL-1,Mi8,1293916512000,37.3722485900,-122.0672525400,77.06,390.00,4.40,0.00,27.21,153.90
2021-01-05-US-SVL-1,Mi8,1293916513000,37.3720269717,-122.0671169133,76.91,391.00,11.00,0.00,27.47,154.00
2021-01-05-US-SVL-1,Mi8,1293916514000,37.3718036167,-122.0669814033,76.95,392.00,9.60,0.00,27.63,154.10
2021-01-05-US-SVL-1,Mi8,1293916515000,37.3715785633,-122.0668454567,77.04,393.00,10.00,0.00,27.83,154.20
2021-01-05-US-SVL-1,Mi8,1293916516000,37.3713520383,-122.0667083817,77.11,394.00,11.30,0.00,27.88,154.10
2021-01-05-US-SVL-1,Mi8,1293916517000,37.3711265367,-122.0665718067,77.21,395.00,2.60,0.00,27.73,154.10
2021-01-05-US-SVL-1,Mi8,1293916518000,37.3709018200,-122.0664354583,77.30,396.00,2.60,0.00,27.63,154.00
2021-01-05-US-SVL-1,Mi8,1293916519000,37.3706780883,-122.0662991483,77.40,397.00,1.90,0.00,27.63,153.90
2021-01-05-US-SVL-1,Mi8,1293916520000,37.3704543050,-122.0661624450,77.48,398.00,1.90,0.00,27.63,153.90
2021-01-05-US-SVL-1,Mi8,1293916521000,37.3702305133,-122.0660261533,77.57,399.00,1.90,0.00,27.57,154.00
2021-01-05-US-SVL-1,Mi8,1293916522000,37.3700073250,-122.0658908933,77.66,400.00,1.90,0.00,27.47,154.20
2021-01-05-US-SVL-1,Mi8,1293916523000,37.3697848717,-122.0657568467,77.76,401.00,1.80,0.00,27.37,154.30
2021-01-05-US-SVL-1,Mi8,1293916524000,37.3695627483,-122.0656230550,77.82,402.00,0.00,0.00,27.37,154.10
2021-01-05-US-SVL-1,Mi8,1293916525000,37.3693403833,-122.0654868950,77.91,403.00,0.00,0.00,27.57,153.60
2021-01-05-US-SVL-1,Mi8,1293916526000,37.3691174033,-122.0653473217,78.00,404.00,15.10,0.00,27.73,153.30
2021-01-05-US-SVL-1,Mi8,1293916527000,37.3688931667,-122.0652083467,78.08,405.00,15.10,0.00,27.83,153.90
2021-01-05-US-SVL-1,Mi8,1293916528000,37.3686667450,-122.0650710767,78.16,406.00,15.10,0.00,27.99,154.10
2021-01-05-US-SVL-1,Mi8,1293916529000,37.3684387067,-122.0649336133,78.26,407.00,15.10,0.00,28.19,154.40
2021-01-05-US-SVL-1,Mi8,1293916530000,37.3682087900,-122.0647958767,78.39,408.00,18.20,0.00,28.35,154.30
2021-01-05-US-SVL-1,Mi8,1293916531000,37.3679774550,-122.0646565617,78.57,409.00,2.20,0.00,28.55,154.20
2021-01-05-US-SVL-1,Mi8,1293916532000,37.3677452033,-122.0645163717,78.80,410.00,1.90,0.00,28.65,154.20
2021-01-05-US-SVL-1,Mi8,1293916533000,37.3675122183,-122.0643763083,79.06,411.00,1.90,0.00,28.71,154.30
2021-01-05-US-SVL-1,Mi8,1293916534000,37.3672790217,-122.0642363933,79.29,412.00,1.90,0.00,28.71,154.30
2021-01-05-US-SVL-1,Mi8,1293916535000,37.3670459267,-122.0640966483,79.59,413.00,1.90,0.00,28.65,154.40
2021-01-05-US-SVL-1,Mi8,1293916536000,37.3668126400,-122.0639574900,79.76,414.00,1.90,0.00,28.65,154.50
2021-01-05-US-SVL-1,Mi8,1293916537000,37.3665787133,-122.0638204417,79.82,415.00,2.20,0.00,28.71,155.30
2021-01-05-US-SVL-1,Mi8,1293916538000,37.3663417133,-122.0636912467,80.02,416.00,2.20,0.00,28.71,157.40
2021-01-05-US-SVL-1,Mi8,1293916539000,37.3661011517,-122.0635715967,80.31,417.00,2.20,0.00,28.81,159.20
2021-01-05-US-SVL-1,Mi8,1293916540000,37.3658559983,-122.0634629050,80.58,418.00,2.20,0.00,28.96,161.70
2021-01-05-US-SVL-1,Mi8,1293916541000,37.3656061600,-122.0633664367,80.86,419.00,13.30,0.00,29.07,163.90
2021-01-05-US-SVL-1,Mi8,1293916542000,37.3653528783,-122.0632829550,81.14,420.00,15.50,0.00,29.12,166.30
2021-01-05-US-SVL-1,Mi8,1293916543000,37.3650960950,-122.0632130317,81.39,421.00,15.50,0.00,29.22,168.90
2021-01-05-US-SVL-1,Mi8,1293916544000,37.3648366017,-122.0631552150,81.66,422.00,15.60,0.00,29.32,170.70
2021-01-05-US-SVL-1,Mi8,1293916545000,37.3645750850,-122.0631078683,81.93,423.00,59.10,0.00,29.32,172.70
2021-01-05-US-SVL-1,Mi8,1293916546000,37.3643143617,-122.0630728533,82.22,424.00,2.10,0.00,28.91,174.90
2021-01-05-US-SVL-1,Mi8,1293916547000,37.3640566700,-122.0630508217,82.48,425.00,2.10,0.00,28.45,177.10
2021-01-05-US-SVL-1,Mi8,1293916548000,37.3638025750,-122.0630411417,82.79,426.00,2.10,0.00,28.04,179.40
