Lat,Long,Height,Epoch
37.3958592557791,-122.102831963805,33.9078113194555,1303683590.43388
37.3959864653283,-122.102951320432,21.7940046610311,1303683591.43392
37.3959416838141,-122.102839989633,10.6828934522346,1303683592.43387
37.3959110657997,-122.102864604381,13.0188897252083,1303683593.43391
37.3957581368965,-122.102789350548,54.372534009628,1303683594.4339
37.3960125725948,-122.102997279711,2.06792290974408,1303683595.4339
37.3960197838783,-122.102925704591,9.17382324114442,1303683596.43389
37.3959796817892,-122.103176432741,-18.5215464150533,1303683597.43389
37.3958878630762,-122.102837403335,38.5826673759148,1303683598.43388
37.395729120498,-122.102771348982,38.0734205693007,1303683599.43388
37.3958406639334,-122.103009871897,8.68136402498931,1303683600.43391
37.395777100948,-122.102944633062,17.5042570289224,1303683601.4339
37.3958230824401,-122.102824409262,19.6236241497099,1303683602.4339
37.3958838901661,-122.102909652838,12.9601222807541,1303683603.43389
37.3958002619634,-122.102875571145,33.0823192503303,1303683604.43389
37.3958513226543,-122.102812990554,-10.0454179840162,1303683605.43388
37.3958514683681,-122.102707149595,38.7028500176966,1303683606.43388
37.3958244380711,-122.102982376074,-32.8643134348094,1303683607.43391
37.395789106584,-122.102802396501,23.018572062254,1303683608.43391
37.3958780369957,-122.102862905317,16.679144163616,1303683609.4339
37.3958000766584,-122.102837155928,18.0902985949069,1303683610.4339
37.3958471841157,-122.102643922659,45.9488758500665,1303683611.43389
37.3958142097763,-122.102668882185,34.8478787243366,1303683612.43389
37.3958734518508,-122.102838692983,12.6394243231043,1303683613.43388
37.395874405547,-122.102722670417,25.1607985645533,1303683614.43391
37.3959622139309,-122.102743182534,24.6427437094972,1303683615.43391
37.3959935542473,-122.102735774089,23.6466202493757,1303683616.4339
37.3958928684974,-122.102578420277,37.7275542207062,1303683617.4339
37.3960337670653,-122.10262955595,37.2940507950261,1303683618.43389
37.3959617954443,-122.102546769318,37.9419330451638,1303683619.43389
37.3958978084547,-122.102611012732,20.8343580309302,1303683620.43388
37.395988803292,-122.102593750377,14.4777619261295,1303683621.43392
37.3959861865975,-122.102665818534,6.63084168266505,1303683622.43387
37.3959720508752,-122.102703227659,13.946629232727,1303683623.43391
37.3958510690877,-122.102417882323,37.920354434289,1303683624.4339
37.395833733151,-122.102569004353,30.3786973301321,1303683625.4339
37.3958848780285,-122.102435061332,26.1699703671038,1303683626.43389
37.3957952161441,-122.102415107767,11.2663389667869,1303683627.43388
37.395827541697,-122.102449288856,7.82748563960195,1303683628.43392
37.395852516271,-122.102423248326,-6.01528862677515,1303683629.43387
37.3959162637784,-122.102503905758,-0.431576282717288,1303683630.43391
37.3957848467643,-122.102284816805,13.14357805904,1303683631.4339
37.3958233479028,-122.102259255792,5.92561577819288,1303683632.4339
37.395703840554,-122.102045875523,7.25047243386507,1303683633.43389
37.3956368582894,-122.101976360287,14.9400970423594,1303683634.43389
37.3956359534669,-122.101822061016,7.31957933027297,1303683635.43388
37.395545698382,-122.101710980883,6.51734897773713,1303683636.43388
37.3955237971282,-122.101626465693,-5.05904793087393,1303683637.43391
37.3954719949631,-122.101467445725,2.27359211631119,1303683638.4339
37.3953379216157,-122.101342559457,4.53695974126458,1303683639.4339
37.3952809939512,-122.101174026093,19.0104407649487,1303683640.43389
37.3952878384972,-122.101158653777,4.54068210534751,1303683641.43389
37.3952195774459,-122.100932346445,9.57604313548654,1303683642.43388
37.3951975103501,-122.100761109068,6.21163658984005,1303683643.43388
37.3950263208887,-122.100666854771,13.3496572030708,1303683644.43391
37.3949209098372,-122.100669549056,37.2731735166162,1303683645.43391
37.3949300539099,-122.100493537971,24.747905976139,1303683646.4339
37.3948954167349,-122.100390211231,18.2362255873159,1303683647.4339
37.3947057090298,-122.100067859716,43.5565661611035,1303683648.43389
37.3947677204208,-122.10010357906,26.9197064321488,1303683649.43389
37.394691229179,-122.10002766868,12.6095654871315,1303683650.43388
37.3947975302039,-122.099929648395,24.5911649251357,1303683651.43391
37.394652309182,-122.099680099022,7.798255732283,1303683652.43387
37.3945613957919,-122.099694354457,30.3019628534093,1303683653.4339
37.3945768606954,-122.09968628431,13.9237563032657,1303683654.4339
37.3944323838129,-122.099600462105,27.1540068015456,1303683655.43389
37.39440154836,-122.099303324156,27.4682618295774,1303683656.43389
37.3944349069596,-122.09915239251,14.655067672953,1303683657.43388
37.3943773246081,-122.098994500681,8.48974895756692,1303683658.43392
37.3944245718529,-122.098959778601,12.8444525673985,1303683659.43387
37.3942487523335,-122.09878228602,33.8038507448509,1303683660.43391
37.3942664749367,-122.098858200208,16.1551640471444,1303683661.4339
37.3942321332842,-122.098780775537,18.6962808258832,1303683662.4339
37.3942451328681,-122.098792904472,-7.87926714867353,1303683663.43389
37.3941569809199,-122.098738342486,23.2961265407503,1303683664.43388
37.3941312719597,-122.098569880019,16.3727570651099,1303683665.43388
37.3942361981651,-122.098635449233,14.1660413853824,1303683666.43387
37.394134701307,-122.098644986109,23.526158391498,1303683667.43391
37.3941640741644,-122.098531929012,-6.05896377749741,1303683668.4339
37.3942550918399,-122.098599409269,-5.3374229343608,1303683669.4339
37.3941889013706,-122.098578524318,24.002748273313,1303683670.43389
37.3940842660103,-122.098620225287,9.58310106955469,1303683671.43389
37.3941261001642,-122.098636457239,17.9421713221818,1303683672.43388
37.3942224057802,-122.098648138159,5.89415235631168,1303683673.43388
37.3941877489337,-122.098628574649,4.32669239770621,1303683674.43391
37.3941186306163,-122.098601343539,11.9380656406283,1303683675.43391
37.3942028739329,-122.098530403641,12.104706870392,1303683676.4339
37.3942022170406,-122.098561852516,-0.0286991847679019,1303683677.43389
37.3941858009175,-122.098610893285,-0.733056906610727,1303683678.43389
37.3941646494679,-122.098625304262,0.563370930030942,1303683679.43388
37.3940489000442,-122.098714392302,22.6472430210561,1303683680.43388
37.3939969058298,-122.098584997625,38.4643597174436,1303683681.43391
37.3940941958336,-122.098441710839,20.9417984597385,1303683682.43391
37.3940856608548,-122.098378987707,-1.28333802334964,1303683683.4339
37.3940272142551,-122.098254887836,5.1385838445276,1303683684.4339
37.3940312738146,-122.098186836837,5.75983829889446,1303683685.43389
37.3939908437296,-122.098116787431,9.01242631580681,1303683686.43389
37.3939107337403,-122.098100489364,8.62281876243651,1303683687.43388
37.393906702528,-122.097930812764,-11.6829427098855,1303683688.43392
37.3936863047829,-122.097555128642,22.4094538893551,1303683689.43387
37.3936966417642,-122.097590757172,6.62626752443612,1303683690.4339
37.3936514158662,-122.097512522986,-6.05032617412508,1303683691.4339
37.3936441146939,-122.097455900051,4.74706286098808,1303683692.43389
37.3936288556991,-122.097287701842,-23.8906678436324,1303683693.43389
37.3934159584707,-122.097141919062,-1.95391677413136,1303683694.43388
37.393480403457,-122.096964060592,-9.00874876044691,1303683695.43392
37.3933494829381,-122.096793252545,6.19458813033998,1303683696.43387
37.3932154144295,-122.096817452092,14.1060600429773,1303683697.43391
37.3932336870052,-122.096731739946,-8.02410731557757,1303683698.4339
37.3930176627243,-122.096627539487,4.74727865960449,1303683699.4339
37.3929728377617,-122.096544337165,23.5041391057894,1303683700.43389
37.3928645433292,-122.096583016806,16.8624667804688,1303683701.43389
37.3928677103008,-122.096413878003,9.94651704560965,1303683702.43388
37.3927462528212,-122.096272912095,-0.879344816319644,1303683703.43387
37.3927291314838,-122.09621473905,16.1933117853478,1303683704.43391
37.3926269009588,-122.096123949911,13.5621681809425,1303683705.4339
37.3925706843984,-122.095912312184,21.0584405073896,1303683706.4339
37.3924908355301,-122.09608443559,24.025042667985,1303683707.43389
37.3924653789728,-122.095975723008,12.7632974172011,1303683708.43389
37.3924048770674,-122.095913250587,32.5832479028031,1303683709.43388
37.3923767430914,-122.095988752246,12.5285151358694,1303683710.43388
37.3923310994863,-122.095953611656,34.0372269758955,1303683711.43391
37.3923512482241,-122.095808548549,5.88360005430877,1303683712.43391
37.3922374192676,-122.095799964851,11.0833605853841,1303683713.4339
37.392216302014,-122.095807628212,16.8503502253443,1303683714.4339
37.3921700315182,-122.095713563227,8.56000247877091,1303683715.43389
37.3921129943454,-122.095673953059,13.5833115531132,1303683716.43388
37.3920555567627,-122.095572007821,5.11150865163654,1303683717.43388
37.3919355357795,-122.095601031294,14.6742438673973,1303683718.43391
37.391919656669,-122.095445287901,7.73043952416629,1303683719.43391
37.3918314620382,-122.09537988633,-2.86698463279754,1303683720.4339
37.3917049250591,-122.095216954702,11.807747955434,1303683721.4339
37.3916342020434,-122.095277532166,19.8919149655849,1303683722.43389
37.3915602246391,-122.095206084993,3.17450435645878,1303683723.43389
37.3914714602749,-122.094997536659,11.4352872623131,1303683724.43388
37.3912733524758,-122.094938517249,50.8232020046562,1303683725.43392
37.3913334405265,-122.094848336515,-0.206657810136676,1303683726.43387
37.3913350724934,-122.094716947728,6.77046521287411,1303683727.43391
37.3911689140674,-122.094726619734,25.8988130129874,1303683728.4339
37.39122628373,-122.094697934233,15.1945741726086,1303683729.43389
37.3911586099871,-122.094662567409,8.61905610002577,1303683730.43389
37.3911242605852,-122.094631202415,36.9570890832692,1303683731.43388
37.3910994989693,-122.094604587375,11.1456632809713,1303683732.43392
37.3911098772299,-122.094544330953,-4.01686032675207,1303683733.43387
37.391084870948,-122.094299996941,10.252023851499,1303683734.43391
37.390993336978,-122.094559992971,20.297657568939,1303683735.4339
37.3910237352539,-122.094319634142,14.1042268518358,1303683736.4339
37.3909834544019,-122.094461386517,27.028698422946,1303683737.43389
37.3909646324378,-122.094491488953,18.4171704286709,1303683738.43389
37.3908507862286,-122.094528501854,38.8325017271563,1303683739.43388
37.391018102627,-122.094256464827,12.1048175301403,1303683740.43387
37.3908471239596,-122.094152384837,24.4864560188726,1303683741.43391
37.3905674294334,-122.093741290819,42.400462096557,1303683742.4339
37.3905952352555,-122.093661422063,65.0188271161169,1303683743.4339
37.3907337745902,-122.093851017529,17.6227836273611,1303683744.43389
37.3906499741289,-122.093615392746,30.4958413364366,1303683745.43389
37.3904698036566,-122.093506682221,-8.28157923836261,1303683746.43388
37.3902028617935,-122.093052839753,43.6799654178321,1303683747.43388
37.3901286748356,-122.093254357003,68.1839184956625,1303683748.43391
37.3901854572912,-122.093050725499,27.8083154959604,1303683749.43391
37.390168565319,-122.092938182111,15.8133973656222,1303683750.4339
37.3901224458942,-122.092841208813,23.9984452519566,1303683751.4339
37.3900381514002,-122.092742526429,8.26192189753056,1303683752.43389
37.3898836454678,-122.0925573327,22.2128039803356,1303683753.43388
37.389890986285,-122.092536418355,17.133206455037,1303683754.43388
37.3897283604066,-122.092327157442,15.1139756608754,1303683755.43391
37.389692587329,-122.09216184331,12.3733774293214,1303683756.43387
37.3895993018659,-122.092068252836,9.1453196592629,1303683757.4339
37.389578401171,-122.092096436455,-4.10350815672427,1303683758.4339
37.3894953930817,-122.091858916058,15.527650562115,1303683759.43389
37.3894453819048,-122.091576871534,8.63118488527834,1303683760.43389
37.3892428499989,-122.091478371708,11.7592101674527,1303683761.43388
37.3891889258101,-122.091307050731,24.9743456654251,1303683762.43392
37.3892143440474,-122.091199026784,15.739422542043,1303683763.43387
37.3892427199186,-122.091159861768,8.43882770184427,1303683764.43391
37.3891299851163,-122.091005417599,17.4770643925294,1303683765.4339
37.3890217914135,-122.090806615736,14.4400646043941,1303683766.43389
37.3889277690762,-122.090618194239,35.12744700443,1303683767.43389
37.3888904496762,-122.090480639952,8.17517785634845,1303683768.43388
37.3888096330009,-122.090309171288,16.8446997990832,1303683769.43388
37.3888128532994,-122.090402142055,-10.0968445045874,1303683770.43387
37.388760095107,-122.090348138945,-8.61653010733426,1303683771.43391
37.3885212191971,-122.089803214311,27.0857017654926,1303683772.4339
37.388562581354,-122.089987555112,-2.0036030896008,1303683773.4339
37.3885916907719,-122.089863571953,13.6554797599092,1303683774.43389
37.3884883570396,-122.089845615433,27.7116272412241,1303683775.43389
37.3885677961457,-122.089759553652,2.59861826151609,1303683776.43388
37.388481867334,-122.0898524832,-5.73020689468831,1303683777.43388
37.3883144262796,-122.089430490528,25.3518543811515,1303683778.43391
37.3883999729042,-122.089558070109,14.6616383278742,1303683779.4339
37.3883187192983,-122.089431252877,14.37825488206,1303683780.4339
37.3883349077894,-122.089406519034,12.4777682255954,1303683781.43389
37.3882789977398,-122.089285236457,6.67747553810477,1303683782.43389
37.3883153560459,-122.089248359497,8.44381661619991,1303683783.43388
37.3885245158945,-122.089359812604,-24.8549799881876,1303683784.43388
37.3885619520174,-122.08951136545,-40.8391909915954,1303683785.43391
37.3885139613079,-122.089395858372,-32.3504892811179,1303683786.43391
37.3885713802579,-122.089378859385,-36.272446596995,1303683787.4339
37.3883660916963,-122.089338586916,-16.869894022122,1303683788.4339
37.3883772572527,-122.089511380679,-18.2820358537138,1303683789.43389
37.3882992752659,-122.089289179247,-33.137061166577,1303683790.43389
37.3883590864322,-122.089378265584,-1.34910310711712,1303683791.43388
37.3882678474147,-122.089466259501,-1.79611367825419,1303683792.43391
37.3881602021885,-122.089336777154,4.80231827497482,1303683793.43387
37.3883117071959,-122.089399930464,2.12455963157117,1303683794.4339
37.3882430121767,-122.08950782618,22.4343354376033,1303683795.4339
37.3883714970686,-122.089425930885,10.7098776074126,1303683796.43389
37.3883877375581,-122.089485603531,-6.74955335631967,1303683797.43389
37.3884026069842,-122.089524638084,-11.9698833785951,1303683798.43388
37.3884022884954,-122.089541676759,-3.05285095609725,1303683799.43392
37.3882457026379,-122.089381041354,-13.3858949579298,1303683800.43387
37.3883694447036,-122.089485156384,12.7308884505183,1303683801.43391
37.3883858291404,-122.089486492993,0.71815799921751,1303683802.4339
37.3881197764669,-122.089133114438,3.46097820904106,1303683803.4339
37.388320719845,-122.089352025109,15.0037517519668,1303683804.43389
37.3883858743341,-122.089388630466,3.20242214482278,1303683805.43388
37.388169268734,-122.089182701543,8.68275877460837,1303683806.43388
37.3882450256778,-122.089280696747,5.44181381911039,1303683807.43387
37.3882282663266,-122.089264406149,7.33307228237391,1303683808.43391
37.3882105369542,-122.089332778789,33.7741070464253,1303683809.4339
37.3883222208786,-122.089367482651,27.9139582542703,1303683810.4339
37.3882797690973,-122.089308291078,38.6590484445915,1303683811.43389
37.3883564949911,-122.089422228821,6.21873191650957,1303683812.43389
37.3883750638015,-122.089453163945,-10.039109075442,1303683813.43388
37.3882871787661,-122.089361242238,13.6649371236563,1303683814.43388
37.3882586110304,-122.08939017619,24.2978985151276,1303683815.43391
37.3882274238641,-122.089325489509,-1.93005323875695,1303683816.43391
37.3882140427731,-122.089263257016,8.52229225263,1303683817.4339
37.3882251080311,-122.089215366218,24.3798414226621,1303683818.43389
37.3881565668045,-122.089208438655,30.0680635999888,1303683819.43389
37.3882199128844,-122.08916261511,15.7941952943802,1303683820.43388
37.3881560308773,-122.089044200361,0.80870970338583,1303683821.43388
37.388308446187,-122.089032551917,19.4603024171665,1303683822.43391
37.3883106361905,-122.088894838305,15.6164628108963,1303683823.43391
37.3881256351083,-122.088968913393,-2.82977215480059,1303683824.4339
37.3881335515704,-122.088904931595,16.1254776185378,1303683825.4339
37.3880546216788,-122.088886438992,16.9123770957813,1303683826.43389
37.3880620693547,-122.08877760611,3.8893291791901,1303683827.43389
37.3879578807661,-122.088557599362,14.7506563402712,1303683828.43388
37.3879102183019,-122.088561007912,8.95783005654812,1303683829.43392
37.3878975505392,-122.088502406128,11.3963304562494,1303683830.43387
37.3878124846056,-122.088468055007,15.7749314056709,1303683831.4339
37.3878398476424,-122.088280156233,6.08115607406944,1303683832.4339
37.3876850277948,-122.088092776237,2.05970361549407,1303683833.43389
37.3876415267587,-122.08806819605,22.5760779287666,1303683834.43389
37.3876623229357,-122.087953943885,19.2787541672587,1303683835.43388
37.3876355564845,-122.087855939463,7.44352908059955,1303683836.43392
37.387561102629,-122.087711689578,21.9782597050071,1303683837.43387
37.387371995048,-122.087602475512,19.989276249893,1303683838.43391
37.3873373947107,-122.087525742167,4.5657490035519,1303683839.4339
37.3874962944263,-122.087139737469,35.2142879329622,1303683840.4339
37.3871898134954,-122.0871894559,21.6090746624395,1303683841.43389
37.3870218927228,-122.086846440573,46.3597678178921,1303683842.43388
37.3871152677686,-122.086829750156,29.7728862715885,1303683843.43388
37.3869774030616,-122.086689745908,40.5258531915024,1303683844.43387
37.3869694891765,-122.086772858162,19.6077433377504,1303683845.43391
37.3869314283445,-122.086543517536,20.2134379120544,1303683846.4339
37.3868114701488,-122.086376162697,14.2596453446895,1303683847.4339
37.3868483813698,-122.086286679389,1.74973887111992,1303683848.43389
37.3867969191248,-122.08624965787,0.709937689825892,1303683849.43389
37.386738772862,-122.086206165177,3.49590905755758,1303683850.43388
37.3867788579951,-122.086232934933,9.68295507971197,1303683851.43388
37.3867840912682,-122.086094845106,-16.2484603244811,1303683852.43391
37.3867602668488,-122.0858333656,10.82859850768,1303683853.43391
37.3867544557507,-122.086006071046,8.77012891601771,1303683854.4339
37.3866230546537,-122.085829070025,18.5549349822104,1303683855.43389
37.3865750862499,-122.085792825078,3.27765643689781,1303683856.43389
37.3864807584706,-122.085729124537,32.2803993718699,1303683857.43388
37.3864530686687,-122.085568178808,8.16973020136356,1303683858.43388
37.3864108508011,-122.08546103815,11.9569879351184,1303683859.43391
37.3863412553578,-122.08546240748,27.4041393753141,1303683860.43387
37.3862904072695,-122.085535842771,33.5764567265287,1303683861.4339
37.3863340231644,-122.085193906056,6.88564200513065,1303683862.4339
37.3862431178791,-122.085451875805,31.1807047137991,1303683863.43389
37.3861673352202,-122.085334398111,48.6492135012522,1303683864.43389
37.3862267128329,-122.085128557158,9.39303787890822,1303683865.43388
37.3861786160662,-122.084892797672,-6.85504272021353,1303683866.43392
37.3860436202979,-122.084752821032,18.8720874590799,1303683867.43387
37.3861544073587,-122.084991819098,36.5110060423613,1303683868.4339
37.3861649691551,-122.084746377853,32.9807581342757,1303683869.4339
37.3861741333106,-122.084681108434,30.16888373252,1303683870.43389
37.3864424793435,-122.084682475833,16.8296961179003,1303683871.43389
37.386110409567,-122.08437107283,37.1172476029024,1303683872.43388
37.386376403027,-122.084498990506,27.1518365889788,1303683873.43388
37.3862563226962,-122.084460379664,16.3293469250202,1303683874.43387
37.3858088499587,-122.084361903627,17.8872198052704,1303683875.43391
37.3861391743575,-122.083777667498,78.2276091882959,1303683876.4339
37.3858047030244,-122.084190718887,45.3806616682559,1303683877.4339
37.385842049435,-122.084032307476,61.4819330405444,1303683878.43389
37.3858815842758,-122.083987566806,57.6813216442242,1303683879.43389
37.386204986402,-122.084101047912,49.7932501165196,1303683880.43388
37.3860523344126,-122.08403473405,57.3801252804697,1303683881.43387
37.3858846087163,-122.083889265381,84.4347754204646,1303683882.43391
37.3857497927832,-122.083710513149,115.025112193078,1303683883.4339
37.3859685301054,-122.084176343073,71.7666095960885,1303683884.4339
37.3859134135247,-122.083616309317,94.9162341253832,1303683885.43389
37.385547800369,-122.083807848416,70.1948909852654,1303683886.43389
37.385784047262,-122.083960794665,52.1561613213271,1303683887.43388
37.3858366251519,-122.083716450742,82.2232169052586,1303683888.43388
37.3859110676435,-122.083997433135,69.8049241192639,1303683889.43391
37.3858680774252,-122.083933027283,71.2957619391382,1303683890.43391
37.3859315846068,-122.083701071123,93.9160565268248,1303683891.4339
37.3862763876974,-122.083628541131,106.62706682086,1303683892.4339
37.3862764221643,-122.083340122464,121.013140344061,1303683893.43389
37.3858939891672,-122.083784650626,74.2374986801296,1303683894.43388
37.3857130346324,-122.083892206625,34.022668373771,1303683895.43388
37.3859219079907,-122.083766912777,64.8249085564166,1303683896.43391
37.3856792086949,-122.083965550059,28.0198847660795,1303683897.43387
37.385421975618,-122.08368174971,80.8109081014991,1303683898.4339
37.3855247960043,-122.083598516121,97.0030369488522,1303683899.4339
37.3856439397282,-122.083664272409,84.4308860925958,1303683900.43389
37.3857821707677,-122.083579853563,94.5286969495937,1303683901.43389
37.3857436949038,-122.084007978867,55.7964500579983,1303683902.43388
37.3856259853059,-122.083591097567,101.275887461379,1303683903.43392
37.3856755791956,-122.083607953617,110.31790330261,1303683904.43387
37.3856682660478,-122.083637539012,111.699820022099,1303683905.43391
37.3857253571465,-122.083830530638,82.874846550636,1303683906.4339
37.3857470112438,-122.083945951183,58.6595498993993,1303683907.43389
37.385756003135,-122.083764909423,85.1646784665063,1303683908.43389
37.3856711003038,-122.083907158691,67.0776325799525,1303683909.43388
37.3857634653768,-122.083815465384,61.3810474080965,1303683910.43388
37.3859145610706,-122.084696790739,-17.5061861053109,1303683911.43387
37.3859221897433,-122.084147819975,53.3312268909067,1303683912.43391
37.385793180267,-122.084004603106,72.4861795092002,1303683913.4339
37.3858116747708,-122.084005291743,45.1741841267794,1303683914.4339
37.3857330767773,-122.084506772759,5.44093942176551,1303683915.43389
37.3855604143635,-122.083941306733,35.237817754969,1303683916.43389
37.3856181969152,-122.083693143868,61.8558606505394,1303683917.43388
37.385573817817,-122.083942540723,46.8711988907307,1303683918.43387
37.3859909261904,-122.085415224722,-65.2904678341001,1303683919.43391
37.3861025351154,-122.085547554433,-73.9538224246353,1303683920.4339
37.3856037068599,-122.083325519793,100.386646981351,1303683921.4339
37.3857851309178,-122.084150277114,67.9448950532824,1303683922.43389
37.3858193227169,-122.084046981123,38.9926724918187,1303683923.43389
37.3856952891121,-122.083976462884,66.4658686546609,1303683924.43388
37.3856384683115,-122.083799902612,56.4550870908424,1303683925.43388
37.3856773562953,-122.083863323519,14.8511026958004,1303683926.43391
37.3856630580086,-122.083899833197,43.3336947942153,1303683927.43391
37.3855986222283,-122.083591000207,61.9998855153099,1303683928.4339
37.3859331902226,-122.083558103788,67.8011237448081,1303683929.4339
37.386071189816,-122.083558643224,42.5481400154531,1303683930.43389
37.3859467480145,-122.083534809985,49.1682462785393,1303683931.43388
37.3859502340483,-122.083570083658,64.6624377174303,1303683932.43388
37.3857590789968,-122.083445333553,93.8086913106963,1303683933.43391
37.386129252885,-122.083931457407,61.0654522730038,1303683934.43387
37.385987657694,-122.083944552788,50.4446225296706,1303683935.4339
37.3858956312374,-122.083363865805,99.1363677317277,1303683936.4339
37.386155788999,-122.08397460668,16.2346893092617,1303683937.43389
37.3861628732386,-122.084108059945,2.47033848706633,1303683938.43389
37.3860670076443,-122.084001278987,24.3096851799637,1303683939.43388
37.3861309596965,-122.083774285668,54.0065245470032,1303683940.43392
37.3857839915163,-122.084194296528,10.0000518746674,1303683941.43387
37.3858125070769,-122.084136760994,19.0408118469641,1303683942.43391
37.3859253293103,-122.084434214235,23.6708914190531,1303683943.4339
37.3859293956866,-122.084661172081,-12.4513626629487,1303683944.43389
37.3859084790711,-122.084238735637,24.2966656219214,1303683945.43389
37.3858966154374,-122.084479464645,0.986022701486945,1303683946.43388
37.3858979499435,-122.084394332613,14.3131825253367,1303683947.43388
37.3860722706292,-122.084105602829,49.2253729086369,1303683948.43387
37.3860262390941,-122.084270390187,45.4519531605765,1303683949.43391
37.3860269849283,-122.084257354521,35.3970551369712,1303683950.4339
37.3861547736684,-122.084229699203,43.2134266970679,1303683951.4339
37.3862474,-122.083968744488,48.2239384232089,1303683952.43389
37.3861833407852,-122.084247642772,36.3986962893978,1303683953.43389
37.38614491688,-122.084415534022,14.1201698062941,1303683954.43388
37.3859832038678,-122.084598446084,-10.7742419308051,1303683955.43388
37.3860962216588,-122.084525846974,-0.131779539398849,1303683956.43391
37.3860747751729,-122.084525382908,2.92343168519437,1303683957.4339
37.3863082719463,-122.084128654193,32.5522167561576,1303683958.4339
37.3862653962878,-122.084543853426,-20.4679284617305,1303683959.43389
37.386124973281,-122.084550364331,-9.08415854442865,1303683960.43389
37.3861131166283,-122.084361376148,17.1624741153792,1303683961.43388
37.3860974469646,-122.084617915841,-19.8709218110889,1303683962.43388
37.3857076275579,-122.084144214437,12.445314460434,1303683963.43391
37.3857573623889,-122.084093150172,43.2459411108866,1303683964.43391
37.3857357985191,-122.084309244746,9.42485256306827,1303683965.4339
37.385736018688,-122.084059334755,26.1183342710137,1303683966.4339
37.3857171031502,-122.084221368996,36.6043335571885,1303683967.43389
37.3857368581068,-122.084061522912,14.8210631106049,1303683968.43389
37.3855028744719,-122.084081607254,61.4448695424944,1303683969.43388
37.3855598259026,-122.083784759422,38.5017119226977,1303683970.43391
37.3855696223475,-122.083823288778,23.7562081376091,1303683971.43387
37.3855940716356,-122.083746744736,7.14126039389521,1303683972.4339
37.3855128530327,-122.08369249551,28.2644918905571,1303683973.4339
37.3854828858744,-122.083534336722,5.69270832277834,1303683974.43389
37.3854183884946,-122.083433904991,14.4171412922442,1303683975.43389
37.3853875779662,-122.083337724454,19.3976895445958,1303683976.43388
37.3852554560977,-122.083289166526,19.1712540462613,1303683977.43392
37.385240915338,-122.083179126797,21.1052636904642,1303683978.43387
37.385183006348,-122.083031003194,12.1183312349021,1303683979.43391
37.3851324284905,-122.082953177917,22.4799092477188,1303683980.4339
37.3851153547308,-122.082954838676,19.1170330550522,1303683981.4339
37.3850421861141,-122.082756826209,25.0897794179618,1303683982.43389
37.3849834116556,-122.082641139451,12.7490148898214,1303683983.43388
37.3848745900933,-122.082656871569,40.7896687444299,1303683984.43388
37.3849328989803,-122.082372514436,11.9938498605043,1303683985.43387
